groupSlug,websiteSku,graceSku,exportFileName,role,psdEstate,psdPath,status,note
boston-round-30ml-cobalt-blue-20-400,GBBstnBlu1ozBlkCapSht,GB-BSR-CBL-30ML-BLK-S,GBBstnBlu1ozBlkCapSht__GB-BSR-CBL-30ML-BLK-S.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/2. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Uncapped)/2. Cobalt Blue Bottle (1oz) (Uncapped)/Cobalt Blue - Alternating Caps (Uncapped)/17. GBBstnBlu1ozBlkCapSht.psd,ready,
boston-round-30ml-cobalt-blue-20-400-dropper,GBBstnBlu1ozBlkDropperShnGlTrim,GB-BSR-CBL-30ML-BLK-T-02,GBBstnBlu1ozBlkDropperShnGlTrim__GB-BSR-CBL-30ML-BLK-T-02.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Capped)/2. Cobalt Blue Bottle (1oz) (capped)/Cobalt Blue - Alternating Caps (capped)/12. GBBstnBlu1ozBlkDropperShnGlTrim.psd,ready,
boston-round-30ml-cobalt-blue-20-400-dropper,GBBstnBlu1ozBlkDropperShnGlTrim,GB-BSR-CBL-30ML-BLK-T-02,GBBstnBlu1ozBlkDropperShnGlTrim__GB-BSR-CBL-30ML-BLK-T-02.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/2. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Uncapped)/2. Cobalt Blue Bottle (1oz) (Uncapped)/Cobalt Blue - Alternating Caps (Uncapped)/12. GBBstnBlu1ozBlkDropperShnGlTrim.psd,ready,
boston-round-30ml-cobalt-blue-20-400-rollon,GBBstnBlu1ozMtlRollonMattSl,GB-BSR-BLU-30ML-MRO-MSLV,GBBstnBlu1ozMtlRollonMattSl__GB-BSR-BLU-30ML-MRO-MSLV.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/4. (1ounce:30ml) Boston Round  (Capped)/2. Cobalt Blue Bottle (1oz) (capped)/Cobalt Blue - Alternating Caps (capped)/1. GBBstnBlu1ozMtlRollonMattSl.psd,ready,
boston-round-30ml-cobalt-blue-20-400-rollon,GBBstnBlu1ozMtlRollonMattSl,GB-BSR-BLU-30ML-MRO-MSLV,GBBstnBlu1ozMtlRollonMattSl__GB-BSR-BLU-30ML-MRO-MSLV.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/3. (1ounce:30ml) Boston Round (Uncapped)/2. Cobalt Blue Bottle (1oz)/Cobalt Blue - Alternating Caps /1. GBBstnBlu1ozMtlRollonMattSl.psd,ready,
boston-round-60ml-amber-20-400,GBBstnAmb2ozBlkCapSht,GB-BSR-AMB-60ML-BLK-S,GBBstnAmb2ozBlkCapSht__GB-BSR-AMB-60ML-BLK-S.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Capped)/1. Amber Bottle (2 ounce:60 ml) (capped)/Amber - Alternating Caps (capped)/17. GBBstnAmb2ozBlkCapSht.psd,ready,
boston-round-60ml-amber-20-400,GBBstnAmb2ozBlkCapSht,GB-BSR-AMB-60ML-BLK-S,GBBstnAmb2ozBlkCapSht__GB-BSR-AMB-60ML-BLK-S.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/2. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Uncapped)/1. Amber Bottle (2 ounce:60 ml) (Uncapped)/Amber - Alternating Caps (Uncapped)/17. GBBstnAmb2ozBlkCapSht.psd,ready,
boston-round-60ml-amber-20-400-dropper,GBBstnAmb2ozBlkDropperShnGlTrim,GB-BSR-AMB-60ML-BLK-T-01,GBBstnAmb2ozBlkDropperShnGlTrim__GB-BSR-AMB-60ML-BLK-T-01.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Capped)/1. Amber Bottle (2 ounce:60 ml) (capped)/Amber - Alternating Caps (capped)/15. GBBstnAmb2ozBlkDropperShnGlTrim.psd,ready,
boston-round-60ml-amber-20-400-dropper,GBBstnAmb2ozBlkDropperShnGlTrim,GB-BSR-AMB-60ML-BLK-T-01,GBBstnAmb2ozBlkDropperShnGlTrim__GB-BSR-AMB-60ML-BLK-T-01.png,pdp-cap-off-sidecar,bbuat,1. PSD Uncapped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/2. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Uncapped)/1. Amber Bottle (2 ounce:60 ml) (Uncapped)/Amber - Alternating Caps (Uncapped)/15. GBBstnAmb2ozBlkDropperShnGlTrim.psd,ready,
boston-round-60ml-amber-20-400-rollon,GBBstnAmb2ozMtlRollonMattGl,GB-BSR-AMB-60ML-MRL-MGLD,GBBstnAmb2ozMtlRollonMattGl__GB-BSR-AMB-60ML-MRL-MGLD.png,identity-cap-on,bbuat,2. PSD Capped /1.  20-400 (1 oz & 2 oz) the 15ml 18-400 Boston Round/1. Boston Round  Dropper Bottles/2. (2 ounce:60 ml) Boston Round (Capped)/1. Amber Bottle (2 ounce:60 ml) (capped)/Amber - Alternating Caps (capped)/5. GBBstnAmb2ozMtlRollonMattGl.psd,ready,
